correct 	math 	11.0secs 	12 * 4 	What is 12 * 4? 	== 	48 	RunAve=runAve math: 1/1 100% 11.0secs 	Sat Jan 16 2021 10:18:46 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	8.5secs 	belong:3 	bel___ 	== 	___ong 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.6secs 	Thu Mar 04 2021 15:14:56 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	3.2secs 	exactly:1 	e______ 	== 	_xactly 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.6secs 	Thu Mar 04 2021 15:15:10 GMT-0600 (Central Standard Time)
wrong 	spelling:chat-only:2 	1.5secs 	example:1 	e______ 	!= 	_xamplo 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.6secs 	Thu Mar 04 2021 15:15:22 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.2secs 	example:1 	e______ 	== 	_xample 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.6secs 	Thu Mar 04 2021 15:15:31 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	3.8secs 	example:0next-letter 	_______ 	== 	e 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.2secs 	Thu Mar 04 2021 15:15:46 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	1.5secs 	example:1next-letter 	e______ 	== 	x 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.1secs 	Thu Mar 04 2021 15:15:58 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	1.8secs 	example:2next-letter 	ex_____ 	== 	a 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.1secs 	Thu Mar 04 2021 15:16:11 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	1.4secs 	example:3next-letter 	exa____ 	== 	m 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.0secs 	Thu Mar 04 2021 15:16:24 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	7.6secs 	example:4next-letter 	exam___ 	== 	p 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.3secs 	Thu Mar 04 2021 15:16:42 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	4.3secs 	example:5next-letter 	examp__ 	== 	l 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.4secs 	Thu Mar 04 2021 15:16:58 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	3.3secs 	example:6next-letter 	exampl_ 	== 	e 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.4secs 	Thu Mar 04 2021 15:17:12 GMT-0600 (Central Standard Time)
correct 	spelling:typing:2 	11.9secs 	example:typing 	example 	== 	example 	RunAve=runAve spelling:typing:2: 5/5 100% 10.6secs 	Thu Mar 04 2021 15:17:35 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	13.0secs 	example:typing-no-word 	??? 	== 	example 	RunAve=runAve spelling:typing-no-word:2: 16/21 76% 11.5secs 	Thu Mar 04 2021 15:17:59 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.1secs 	behind:1 	b_____ 	== 	_ehind 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.6secs 	Thu Mar 04 2021 15:18:13 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.8secs 	belong:1 	b_____ 	== 	_elong 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.4secs 	Thu Mar 04 2021 15:18:25 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	3.0secs 	exactly:1 	e______ 	== 	_xactly 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.4secs 	Thu Mar 04 2021 15:18:40 GMT-0600 (Central Standard Time)
wrong 	spelling:chat-only:2 	1.6secs 	example:1 	e______ 	!= 	_xemple 	RunAve=runAve spelling:chat-only:2: 19/25 76% 3.3secs 	Thu Mar 04 2021 15:18:52 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.1secs 	example:1 	e______ 	== 	_xample 	RunAve=runAve spelling:chat-only:2: 19/25 76% 3.4secs 	Thu Mar 04 2021 15:19:00 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	2.2secs 	example:0next-letter 	_______ 	== 	e 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.4secs 	Thu Mar 04 2021 15:19:14 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	2.1secs 	example:1next-letter 	e______ 	== 	x 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.4secs 	Thu Mar 04 2021 15:19:27 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	4.6secs 	example:2next-letter 	ex_____ 	== 	a 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.4secs 	Thu Mar 04 2021 15:19:43 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	2.6secs 	example:3next-letter 	exa____ 	== 	m 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.4secs 	Thu Mar 04 2021 15:19:56 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	5.1secs 	example:4next-letter 	exam___ 	== 	p 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.5secs 	Thu Mar 04 2021 15:20:13 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	6.9secs 	example:5next-letter 	examp__ 	== 	l 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.7secs 	Thu Mar 04 2021 15:20:31 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	3.5secs 	example:6next-letter 	exampl_ 	== 	e 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.6secs 	Thu Mar 04 2021 15:21:28 GMT-0600 (Central Standard Time)
correct 	spelling:typing:2 	13.4secs 	example:typing 	example 	== 	example 	RunAve=runAve spelling:typing:2: 6/6 100% 11.1secs 	Thu Mar 04 2021 15:21:52 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	14.1secs 	example:typing-no-word 	??? 	== 	example 	RunAve=runAve spelling:typing-no-word:2: 17/22 77% 11.6secs 	Thu Mar 04 2021 15:22:17 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	4.2secs 	behind:1 	b_____ 	== 	_ehind 	RunAve=runAve spelling:chat-only:2: 19/25 76% 3.3secs 	Thu Mar 04 2021 15:22:33 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.0secs 	belong:2 	be____ 	== 	__long 	RunAve=runAve spelling:chat-only:2: 19/25 76% 3.2secs 	Thu Mar 04 2021 15:22:46 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	7.1secs 	exactly:1 	e______ 	== 	_xactly 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.4secs 	Thu Mar 04 2021 15:23:04 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	3.1secs 	example:1 	e______ 	== 	_xample 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.5secs 	Thu Mar 04 2021 15:23:18 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.6secs 	behind:1 	b_____ 	== 	_ehind 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.5secs 	Thu Mar 04 2021 15:23:31 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.9secs 	belong:1 	b_____ 	== 	_elong 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.5secs 	Thu Mar 04 2021 15:23:45 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.3secs 	exactly:1 	e______ 	== 	_xactly 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.4secs 	Thu Mar 04 2021 15:23:58 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	10.2secs 	example:typing-no-word 	??? 	== 	example 	RunAve=runAve spelling:typing-no-word:2: 18/23 78% 11.5secs 	Thu Mar 04 2021 15:24:19 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.2secs 	behind:3 	beh___ 	== 	___ind 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.3secs 	Thu Mar 04 2021 15:24:33 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.0secs 	belong:2 	be____ 	== 	__long 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.3secs 	Thu Mar 04 2021 15:25:46 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.8secs 	example:1 	e______ 	== 	_xample 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.2secs 	Thu Mar 04 2021 15:25:59 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	3.3secs 	exactly:1 	e______ 	== 	_xactly 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.1secs 	Thu Mar 04 2021 15:26:13 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.0secs 	behind:1 	b_____ 	== 	_ehind 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.0secs 	Thu Mar 04 2021 15:27:26 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	4.4secs 	belong:3 	bel___ 	== 	___ong 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.0secs 	Thu Mar 04 2021 15:27:42 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.8secs 	example:1 	e______ 	== 	_xample 	RunAve=runAve spelling:chat-only:2: 23/25 92% 2.9secs 	Thu Mar 04 2021 15:27:56 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	12.7secs 	exactly:typing-no-word 	??? 	== 	exactly 	RunAve=runAve spelling:typing-no-word:2: 19/24 79% 11.6secs 	Thu Mar 04 2021 15:28:19 GMT-0600 (Central Standard Time)
wrong 	math:+ 	2.8secs 	-11 + 10 	What is -11 + 10? 	!= 	1 	RunAve=runAve math:+: 4/5 80% 3.2secs 	Thu Mar 04 2021 15:28:33 GMT-0600 (Central Standard Time)
correct 	math:+ 	7.8secs 	-11 + 10 	What is -11 + 10? 	== 	-1 	RunAve=runAve math:+: 5/6 83% 4.0secs 	Thu Mar 04 2021 15:28:47 GMT-0600 (Central Standard Time)
correct 	math:+ 	5.7secs 	-11 + 8 	What is -11 + 8? 	== 	-3 	RunAve=runAve math:+: 6/7 85% 4.2secs 	Thu Mar 04 2021 15:29:14 GMT-0600 (Central Standard Time)
correct 	math:+ 	7.7secs 	-11 + 9 	What is -11 + 9? 	== 	-2 	RunAve=runAve math:+: 7/8 87% 4.7secs 	Thu Mar 04 2021 15:29:33 GMT-0600 (Central Standard Time)
correct 	math:+ 	2.2secs 	-11 + 10 	What is -11 + 10? 	== 	-1 	RunAve=runAve math:+: 8/9 88% 4.4secs 	Thu Mar 04 2021 15:29:46 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.8secs 	product:1 	p______ 	== 	_roduct 	RunAve=runAve spelling:chat-only:2: 23/25 92% 2.8secs 	Thu Mar 04 2021 15:29:59 GMT-0600 (Central Standard Time)
correct 	math:+ 	16.9secs 	-11 + 8 	What is -11 + 8? 	== 	-3 	RunAve=runAve math:+: 9/10 90% 5.6secs 	Thu Mar 04 2021 15:30:37 GMT-0600 (Central Standard Time)
wrong 	math:+ 	4.1secs 	-11 + 9 	What is -11 + 9? 	!= 	-3 	RunAve=runAve math:+: 9/11 81% 5.5secs 	Thu Mar 04 2021 15:30:52 GMT-0600 (Central Standard Time)
correct 	math:+ 	4.3secs 	-11 + 9 	What is -11 + 9? 	== 	-2 	RunAve=runAve math:+: 10/12 83% 5.4secs 	Thu Mar 04 2021 15:31:03 GMT-0600 (Central Standard Time)
correct 	math:+ 	1.1secs 	-11 + 10 	What is -11 + 10? 	== 	-1 	RunAve=runAve math:+: 11/13 84% 5.1secs 	Thu Mar 04 2021 15:31:15 GMT-0600 (Central Standard Time)
correct 	math:+ 	3.3secs 	-11 + 7 	What is -11 + 7? 	== 	-4 	RunAve=runAve math:+: 12/14 85% 4.9secs 	Thu Mar 04 2021 15:32:28 GMT-0600 (Central Standard Time)
correct 	math:+ 	4.0secs 	-11 + 8 	What is -11 + 8? 	== 	-3 	RunAve=runAve math:+: 13/15 86% 4.9secs 	Thu Mar 04 2021 15:32:43 GMT-0600 (Central Standard Time)
correct 	math:+ 	5.9secs 	-11 + 9 	What is -11 + 9? 	== 	-2 	RunAve=runAve math:+: 14/16 87% 4.9secs 	Thu Mar 04 2021 15:33:00 GMT-0600 (Central Standard Time)
correct 	math:+ 	13.1secs 	-11 + 7 	What is -11 + 7? 	== 	-4 	RunAve=runAve math:+: 15/17 88% 5.4secs 	Thu Mar 04 2021 15:35:29 GMT-0600 (Central Standard Time)
correct 	math:+ 	4.4secs 	-11 + 8 	What is -11 + 8? 	== 	-3 	RunAve=runAve math:+: 16/18 88% 5.4secs 	Thu Mar 04 2021 15:35:45 GMT-0600 (Central Standard Time)
correct 	math:+ 	4.5secs 	-11 + 9 	What is -11 + 9? 	== 	-2 	RunAve=runAve math:+: 17/19 89% 5.3secs 	Thu Mar 04 2021 15:36:00 GMT-0600 (Central Standard Time)
correct 	math:+ 	15.9secs 	5 + 3 	What is 5 + 3? 	== 	8 	RunAve=runAve math:+: 18/20 90% 5.9secs 	Thu Mar 04 2021 15:36:27 GMT-0600 (Central Standard Time)
correct 	math:* 	2.5secs 	11 * 8 	What is 11 * 8? 	== 	88 	RunAve=runAve math:*: 3/3 100% 2.4secs 	Thu Mar 04 2021 15:36:51 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	19.4secs 	burden:1 	b_____ 	== 	_urden 	RunAve=runAve spelling:chat-only:2: 23/25 92% 3.6secs 	Thu Mar 04 2021 15:37:31 GMT-0600 (Central Standard Time)
correct 	math:* 	3.2secs 	2 * 3 	What is 2 * 3? 	== 	6 	RunAve=runAve math:*: 4/4 100% 2.6secs 	Thu Mar 04 2021 15:37:56 GMT-0600 (Central Standard Time)
correct 	math:+ 	5.0secs 	5 + 3 	What is 5 + 3? 	== 	8 	RunAve=runAve math:+: 19/21 90% 5.8secs 	Thu Mar 04 2021 15:38:22 GMT-0600 (Central Standard Time)
correct 	math:+ 	4.1secs 	0 + 2 	What is 0 + 2? 	== 	2 	RunAve=runAve math:+: 20/22 90% 5.7secs 	Thu Mar 04 2021 15:38:47 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	4.1secs 	cane:1 	c___ 	== 	_ane 	RunAve=runAve spelling:chat-only:2: 23/25 92% 3.4secs 	Thu Mar 04 2021 15:39:12 GMT-0600 (Central Standard Time)
wrong 	spelling:chat-only:2 	3.9secs 	chase:1 	c____ 	!= 	_hese 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.4secs 	Thu Mar 04 2021 15:39:37 GMT-0600 (Central Standard Time)
wrong 	spelling:chat-only:2 	4.0secs 	chase:1 	c____ 	!= 	_hese 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.5secs 	Thu Mar 04 2021 15:39:47 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	3.0secs 	chase:1 	c____ 	== 	_hase 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.5secs 	Thu Mar 04 2021 15:39:56 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	2.5secs 	chase:0next-letter 	_____ 	== 	c 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.6secs 	Thu Mar 04 2021 15:40:20 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	6.0secs 	chase:1next-letter 	c____ 	== 	h 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.7secs 	Thu Mar 04 2021 15:40:37 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	2.1secs 	chase:2next-letter 	ch___ 	== 	a 	RunAve=runAve spelling:next-letter:2: 25/25 100% 3.6secs 	Thu Mar 04 2021 15:40:51 GMT-0600 (Central Standard Time)
wrong 	spelling:next-letter:2 	3.4secs 	chase:3next-letter 	cha__ 	!= 	u 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.6secs 	Thu Mar 04 2021 15:41:05 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	1.5secs 	chase:3next-letter 	cha__ 	== 	s 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.6secs 	Thu Mar 04 2021 15:41:13 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	3.1secs 	chase:4next-letter 	chas_ 	== 	e 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.7secs 	Thu Mar 04 2021 15:42:20 GMT-0600 (Central Standard Time)
correct 	spelling:typing:2 	10.2secs 	chase:typing 	chase 	== 	chase 	RunAve=runAve spelling:typing:2: 7/7 100% 10.9secs 	Thu Mar 04 2021 15:42:41 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	16.6secs 	chase:typing-no-word 	??? 	== 	chase 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 11.8secs 	Thu Mar 04 2021 15:43:09 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	9.9secs 	chase:typing-no-word 	??? 	== 	chase 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 11.8secs 	Thu Mar 04 2021 15:43:30 GMT-0600 (Central Standard Time)
correct 	math:+ 	4.7secs 	10 + 6 	What is 10 + 6? 	== 	16 	RunAve=runAve math:+: 21/23 91% 5.7secs 	Thu Mar 04 2021 15:43:45 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.7secs 	vase:1 	v___ 	== 	_ase 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.5secs 	Thu Mar 04 2021 15:44:08 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.2secs 	chase:1 	c____ 	== 	_hase 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.5secs 	Thu Mar 04 2021 15:46:19 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	4.6secs 	vase:1 	v___ 	== 	_ase 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.6secs 	Thu Mar 04 2021 15:46:34 GMT-0600 (Central Standard Time)
correct 	spelling:next-letter:2 	2.1secs 	chase:3next-letter 	cha__ 	== 	s 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.7secs 	Thu Mar 04 2021 15:47:39 GMT-0600 (Central Standard Time)
correct 	math:- 	3.0secs 	9 - 7 	What is 9 - 7? 	== 	2 	RunAve=runAve math:-: 3/3 100% 4.5secs 	Thu Mar 04 2021 15:47:53 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.5secs 	include:1 	i______ 	== 	_nclude 	RunAve=runAve spelling:chat-only:2: 23/25 92% 3.6secs 	Thu Mar 04 2021 15:48:58 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.0secs 	inert:1 	i____ 	== 	_nert 	RunAve=runAve spelling:chat-only:2: 23/25 92% 3.6secs 	Thu Mar 04 2021 17:54:12 GMT-0600 (Central Standard Time)
correct 	math:* 	2.4secs 	9 * 9 	What is 9 * 9? 	== 	81 	RunAve=runAve math:*: 5/5 100% 2.6secs 	Thu Mar 04 2021 17:54:36 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.7secs 	metric:1 	m_____ 	== 	_etric 	RunAve=runAve spelling:chat-only:2: 23/25 92% 3.5secs 	Thu Mar 04 2021 17:54:59 GMT-0600 (Central Standard Time)
correct 	math:* 	3.0secs 	4 * 1 	What is 4 * 1? 	== 	4 	RunAve=runAve math:*: 6/6 100% 2.6secs 	Thu Mar 04 2021 17:55:24 GMT-0600 (Central Standard Time)
correct 	math:+ 	3.0secs 	0 + 11 	What is 0 + 11? 	== 	11 	RunAve=runAve math:+: 22/24 91% 5.6secs 	Thu Mar 04 2021 17:55:48 GMT-0600 (Central Standard Time)
wrong 	spelling:chat-only:2 	2.2secs 	idea:1 	i___ 	!= 	_da 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.5secs 	Thu Mar 04 2021 17:56:11 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.1secs 	idea:1 	i___ 	== 	_dea 	RunAve=runAve spelling:chat-only:2: 22/25 88% 3.3secs 	Thu Mar 04 2021 17:56:19 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	11.1secs 	idea:typing-no-word 	??? 	== 	idea 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 11.6secs 	Thu Mar 04 2021 17:56:51 GMT-0600 (Central Standard Time)
wrong 	spelling:chat-only:2 	2.5secs 	penal:1 	p____ 	!= 	_enil 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.3secs 	Thu Mar 04 2021 17:57:05 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.3secs 	penal:1 	p____ 	== 	_enal 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.3secs 	Thu Mar 04 2021 17:57:12 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.0secs 	idea:1 	i___ 	== 	_dea 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.3secs 	Thu Mar 04 2021 17:57:25 GMT-0600 (Central Standard Time)
wrong 	spelling:typing-no-word:2 	9.7secs 	penal:typing-no-word 	??? 	!= 	penle 	RunAve=runAve spelling:typing-no-word:2: 19/25 76% 11.6secs 	Thu Mar 04 2021 17:57:46 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	8.6secs 	penal:typing-no-word 	??? 	== 	penal 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 11.5secs 	Thu Mar 04 2021 17:58:01 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	9.8secs 	penal:typing-no-word 	??? 	== 	penal 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 11.3secs 	Thu Mar 04 2021 17:58:22 GMT-0600 (Central Standard Time)
correct 	math:* 	2.3secs 	10 * 0 	What is 10 * 0? 	== 	0 	RunAve=runAve math:*: 7/7 100% 2.6secs 	Thu Mar 04 2021 17:58:35 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.6secs 	idea:1 	i___ 	== 	_dea 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.3secs 	Thu Mar 04 2021 17:58:59 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.1secs 	penal:1 	p____ 	== 	_enal 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.3secs 	Thu Mar 04 2021 17:59:12 GMT-0600 (Central Standard Time)
wrong 	spelling:chat-only:2 	1.8secs 	idea:1 	i___ 	!= 	_deaa 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.3secs 	Thu Mar 04 2021 17:59:25 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.5secs 	idea:1 	i___ 	== 	_dea 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.3secs 	Thu Mar 04 2021 17:59:33 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	11.2secs 	penal:typing-no-word 	??? 	== 	penal 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 11.0secs 	Thu Mar 04 2021 17:59:55 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	6.0secs 	idea:typing-no-word 	??? 	== 	idea 	RunAve=runAve spelling:typing-no-word:2: 21/25 84% 10.6secs 	Thu Mar 04 2021 18:00:12 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.0secs 	penal:1 	p____ 	== 	_enal 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.2secs 	Thu Mar 04 2021 18:00:25 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.2secs 	idea:1 	i___ 	== 	_dea 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.2secs 	Thu Mar 04 2021 18:00:38 GMT-0600 (Central Standard Time)
wrong 	spelling:chat-only:2 	7.2secs 	joke:1 	j___ 	!= 	_oka 	RunAve=runAve spelling:chat-only:2: 19/25 76% 3.3secs 	Thu Mar 04 2021 18:03:58 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	3.1secs 	joke:1 	j___ 	== 	_oke 	RunAve=runAve spelling:chat-only:2: 19/25 76% 3.3secs 	Thu Mar 04 2021 18:04:07 GMT-0600 (Central Standard Time)
correct 	spelling:typing-no-word:2 	6.7secs 	joke:typing-no-word 	??? 	== 	joke 	RunAve=runAve spelling:typing-no-word:2: 21/25 84% 10.5secs 	Thu Mar 04 2021 18:05:17 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.6secs 	choke:1 	c____ 	== 	_hoke 	RunAve=runAve spelling:chat-only:2: 19/25 76% 3.3secs 	Thu Mar 04 2021 18:05:30 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.3secs 	poke:1 	p___ 	== 	_oke 	RunAve=runAve spelling:chat-only:2: 19/25 76% 2.6secs 	Thu Mar 04 2021 18:05:43 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.5secs 	spoke:2 	sp___ 	== 	__oke 	RunAve=runAve spelling:chat-only:2: 19/25 76% 2.6secs 	Thu Mar 04 2021 18:05:57 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	3.6secs 	joke:1 	j___ 	== 	_oke 	RunAve=runAve spelling:chat-only:2: 20/25 80% 2.6secs 	Thu Mar 04 2021 18:06:12 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	3.7secs 	regret:1 	r_____ 	== 	_egret 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.6secs 	Thu Mar 04 2021 18:06:26 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	1.6secs 	course:1 	c_____ 	== 	_ourse 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.5secs 	Thu Mar 04 2021 18:07:32 GMT-0600 (Central Standard Time)
correct 	spelling:chat-only:2 	2.6secs 	ruby:1 	r___ 	== 	_uby 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.5secs 	Thu Mar 04 2021 18:07:56 GMT-0600 (Central Standard Time)
correct 	math:* 	3.4secs 	-4 * 12 	What is -4 * 12? 	== 	-48 	RunAve=runAve math:*: 8/8 100% 2.7secs 	Thu Mar 04 2021 18:08:20 GMT-0600 (Central Standard Time)
correct 	math:+ 	5.5secs 	9 + 5 	What is 9 + 5? 	== 	14 	RunAve=runAve math:+: 23/25 92% 5.6secs 	Thu Mar 04 2021 18:09:36 GMT-0600 (Central Standard Time)
wrong 	math:- 	4.7secs 	-2 - 0 	What is -2 - 0? 	!= 	0 	RunAve=runAve math:-: 3/4 75% 4.5secs 	Thu Mar 04 2021 18:10:02 GMT-0600 (Central Standard Time)
correct 	math:- 	2.1secs 	-2 - 0 	What is -2 - 0? 	== 	-2 	RunAve=runAve math:-: 4/5 80% 4.1secs 	Thu Mar 04 2021 18:10:10 GMT-0600 (Central Standard Time)
correct 	math:- 	3.4secs 	-2 - -2 	What is -2 - -2? 	== 	0 	RunAve=runAve math:-: 5/6 83% 3.9secs 	Thu Mar 04 2021 18:10:35 GMT-0600 (Central Standard Time)
correct 	math:- 	3.4secs 	-2 - -1 	What is -2 - -1? 	== 	-1 	RunAve=runAve math:-: 6/7 85% 3.9secs 	Thu Mar 04 2021 18:10:49 GMT-0600 (Central Standard Time)
